source_dataset,process,stickout,source_run,rpm,doc,window,sample_id,label,original_image_split,npz_path,image_path,split
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm425_doc0p025,425.0,0p025,2,2inchStickout_F_08-Jun-2017_rpm425_doc0p025_window_0002,no_chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm425_doc0p025/F_08-Jun-2017_rpm425_doc0p025_window_0002.npz",data/02_spectrograms_150x100px_dataset/test/no_chatter/2inchStickout_F_08-Jun-2017_rpm425_doc0p025_window_0002_no_chatter.png,test
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm425_doc0p025,425.0,0p025,3,2inchStickout_F_08-Jun-2017_rpm425_doc0p025_window_0003,no_chatter,train,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm425_doc0p025/F_08-Jun-2017_rpm425_doc0p025_window_0003.npz",data/02_spectrograms_150x100px_dataset/train/no_chatter/2inchStickout_F_08-Jun-2017_rpm425_doc0p025_window_0003_no_chatter.png,train
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm425_doc0p025,425.0,0p025,4,2inchStickout_F_08-Jun-2017_rpm425_doc0p025_window_0004,chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm425_doc0p025/F_08-Jun-2017_rpm425_doc0p025_window_0004.npz",data/02_spectrograms_150x100px_dataset/validation/chatter/2inchStickout_F_08-Jun-2017_rpm425_doc0p025_window_0004_chatter.png,validation
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm425_doc0p025,425.0,0p025,5,2inchStickout_F_08-Jun-2017_rpm425_doc0p025_window_0005,chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm425_doc0p025/F_08-Jun-2017_rpm425_doc0p025_window_0005.npz",data/02_spectrograms_150x100px_dataset/validation/chatter/2inchStickout_F_08-Jun-2017_rpm425_doc0p025_window_0005_chatter.png,validation
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm425_doc0p025,425.0,0p025,6,2inchStickout_F_08-Jun-2017_rpm425_doc0p025_window_0006,chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm425_doc0p025/F_08-Jun-2017_rpm425_doc0p025_window_0006.npz",data/02_spectrograms_150x100px_dataset/validation/chatter/2inchStickout_F_08-Jun-2017_rpm425_doc0p025_window_0006_chatter.png,validation
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm425_doc0p025,425.0,0p025,7,2inchStickout_F_08-Jun-2017_rpm425_doc0p025_window_0007,chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm425_doc0p025/F_08-Jun-2017_rpm425_doc0p025_window_0007.npz",data/02_spectrograms_150x100px_dataset/validation/chatter/2inchStickout_F_08-Jun-2017_rpm425_doc0p025_window_0007_chatter.png,validation
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm570_doc0p001,570.0,0p001,0,2inchStickout_F_08-Jun-2017_rpm570_doc0p001_window_0000,no_chatter,train,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm570_doc0p001/F_08-Jun-2017_rpm570_doc0p001_window_0000.npz",data/02_spectrograms_150x100px_dataset/train/no_chatter/2inchStickout_F_08-Jun-2017_rpm570_doc0p001_window_0000_no_chatter.png,train
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm570_doc0p001,570.0,0p001,1,2inchStickout_F_08-Jun-2017_rpm570_doc0p001_window_0001,no_chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm570_doc0p001/F_08-Jun-2017_rpm570_doc0p001_window_0001.npz",data/02_spectrograms_150x100px_dataset/validation/no_chatter/2inchStickout_F_08-Jun-2017_rpm570_doc0p001_window_0001_no_chatter.png,validation
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm570_doc0p001,570.0,0p001,2,2inchStickout_F_08-Jun-2017_rpm570_doc0p001_window_0002,chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm570_doc0p001/F_08-Jun-2017_rpm570_doc0p001_window_0002.npz",data/02_spectrograms_150x100px_dataset/validation/chatter/2inchStickout_F_08-Jun-2017_rpm570_doc0p001_window_0002_chatter.png,validation
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm570_doc0p001,570.0,0p001,3,2inchStickout_F_08-Jun-2017_rpm570_doc0p001_window_0003,chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm570_doc0p001/F_08-Jun-2017_rpm570_doc0p001_window_0003.npz",data/02_spectrograms_150x100px_dataset/validation/chatter/2inchStickout_F_08-Jun-2017_rpm570_doc0p001_window_0003_chatter.png,validation
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm570_doc0p001,570.0,0p001,4,2inchStickout_F_08-Jun-2017_rpm570_doc0p001_window_0004,chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm570_doc0p001/F_08-Jun-2017_rpm570_doc0p001_window_0004.npz",data/02_spectrograms_150x100px_dataset/validation/chatter/2inchStickout_F_08-Jun-2017_rpm570_doc0p001_window_0004_chatter.png,validation
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm570_doc0p001,570.0,0p001,5,2inchStickout_F_08-Jun-2017_rpm570_doc0p001_window_0005,chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm570_doc0p001/F_08-Jun-2017_rpm570_doc0p001_window_0005.npz",data/02_spectrograms_150x100px_dataset/validation/chatter/2inchStickout_F_08-Jun-2017_rpm570_doc0p001_window_0005_chatter.png,validation
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm570_doc0p002,570.0,0p002,0,2inchStickout_F_08-Jun-2017_rpm570_doc0p002_window_0000,no_chatter,train,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm570_doc0p002/F_08-Jun-2017_rpm570_doc0p002_window_0000.npz",data/02_spectrograms_150x100px_dataset/train/no_chatter/2inchStickout_F_08-Jun-2017_rpm570_doc0p002_window_0000_no_chatter.png,train
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm570_doc0p002,570.0,0p002,1,2inchStickout_F_08-Jun-2017_rpm570_doc0p002_window_0001,no_chatter,train,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm570_doc0p002/F_08-Jun-2017_rpm570_doc0p002_window_0001.npz",data/02_spectrograms_150x100px_dataset/train/no_chatter/2inchStickout_F_08-Jun-2017_rpm570_doc0p002_window_0001_no_chatter.png,train
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm570_doc0p002,570.0,0p002,2,2inchStickout_F_08-Jun-2017_rpm570_doc0p002_window_0002,chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm570_doc0p002/F_08-Jun-2017_rpm570_doc0p002_window_0002.npz",data/02_spectrograms_150x100px_dataset/test/chatter/2inchStickout_F_08-Jun-2017_rpm570_doc0p002_window_0002_chatter.png,test
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm570_doc0p002,570.0,0p002,3,2inchStickout_F_08-Jun-2017_rpm570_doc0p002_window_0003,chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm570_doc0p002/F_08-Jun-2017_rpm570_doc0p002_window_0003.npz",data/02_spectrograms_150x100px_dataset/test/chatter/2inchStickout_F_08-Jun-2017_rpm570_doc0p002_window_0003_chatter.png,test
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm570_doc0p002,570.0,0p002,4,2inchStickout_F_08-Jun-2017_rpm570_doc0p002_window_0004,no_chatter,train,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm570_doc0p002/F_08-Jun-2017_rpm570_doc0p002_window_0004.npz",data/02_spectrograms_150x100px_dataset/train/no_chatter/2inchStickout_F_08-Jun-2017_rpm570_doc0p002_window_0004_no_chatter.png,train
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm570_doc0p002,570.0,0p002,5,2inchStickout_F_08-Jun-2017_rpm570_doc0p002_window_0005,no_chatter,train,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm570_doc0p002/F_08-Jun-2017_rpm570_doc0p002_window_0005.npz",data/02_spectrograms_150x100px_dataset/train/no_chatter/2inchStickout_F_08-Jun-2017_rpm570_doc0p002_window_0005_no_chatter.png,train
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm570_doc0p005,570.0,0p005,0,2inchStickout_F_08-Jun-2017_rpm570_doc0p005_window_0000,no_chatter,train,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm570_doc0p005/F_08-Jun-2017_rpm570_doc0p005_window_0000.npz",data/02_spectrograms_150x100px_dataset/train/no_chatter/2inchStickout_F_08-Jun-2017_rpm570_doc0p005_window_0000_no_chatter.png,train
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm570_doc0p005,570.0,0p005,1,2inchStickout_F_08-Jun-2017_rpm570_doc0p005_window_0001,no_chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm570_doc0p005/F_08-Jun-2017_rpm570_doc0p005_window_0001.npz",data/02_spectrograms_150x100px_dataset/test/no_chatter/2inchStickout_F_08-Jun-2017_rpm570_doc0p005_window_0001_no_chatter.png,test
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm570_doc0p005,570.0,0p005,2,2inchStickout_F_08-Jun-2017_rpm570_doc0p005_window_0002,chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm570_doc0p005/F_08-Jun-2017_rpm570_doc0p005_window_0002.npz",data/02_spectrograms_150x100px_dataset/test/chatter/2inchStickout_F_08-Jun-2017_rpm570_doc0p005_window_0002_chatter.png,test
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm570_doc0p005,570.0,0p005,3,2inchStickout_F_08-Jun-2017_rpm570_doc0p005_window_0003,no_chatter,train,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm570_doc0p005/F_08-Jun-2017_rpm570_doc0p005_window_0003.npz",data/02_spectrograms_150x100px_dataset/train/no_chatter/2inchStickout_F_08-Jun-2017_rpm570_doc0p005_window_0003_no_chatter.png,train
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm570_doc0p010,570.0,0p010,0,2inchStickout_F_08-Jun-2017_rpm570_doc0p010_window_0000,no_chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm570_doc0p010/F_08-Jun-2017_rpm570_doc0p010_window_0000.npz",data/02_spectrograms_150x100px_dataset/test/no_chatter/2inchStickout_F_08-Jun-2017_rpm570_doc0p010_window_0000_no_chatter.png,test
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm570_doc0p010,570.0,0p010,1,2inchStickout_F_08-Jun-2017_rpm570_doc0p010_window_0001,no_chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm570_doc0p010/F_08-Jun-2017_rpm570_doc0p010_window_0001.npz",data/02_spectrograms_150x100px_dataset/test/no_chatter/2inchStickout_F_08-Jun-2017_rpm570_doc0p010_window_0001_no_chatter.png,test
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm570_doc0p010,570.0,0p010,2,2inchStickout_F_08-Jun-2017_rpm570_doc0p010_window_0002,chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm570_doc0p010/F_08-Jun-2017_rpm570_doc0p010_window_0002.npz",data/02_spectrograms_150x100px_dataset/test/chatter/2inchStickout_F_08-Jun-2017_rpm570_doc0p010_window_0002_chatter.png,test
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm570_doc0p010,570.0,0p010,3,2inchStickout_F_08-Jun-2017_rpm570_doc0p010_window_0003,chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm570_doc0p010/F_08-Jun-2017_rpm570_doc0p010_window_0003.npz",data/02_spectrograms_150x100px_dataset/test/chatter/2inchStickout_F_08-Jun-2017_rpm570_doc0p010_window_0003_chatter.png,test
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm570_doc0p010,570.0,0p010,4,2inchStickout_F_08-Jun-2017_rpm570_doc0p010_window_0004,chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm570_doc0p010/F_08-Jun-2017_rpm570_doc0p010_window_0004.npz",data/02_spectrograms_150x100px_dataset/test/chatter/2inchStickout_F_08-Jun-2017_rpm570_doc0p010_window_0004_chatter.png,test
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm570_doc0p010,570.0,0p010,5,2inchStickout_F_08-Jun-2017_rpm570_doc0p010_window_0005,chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm570_doc0p010/F_08-Jun-2017_rpm570_doc0p010_window_0005.npz",data/02_spectrograms_150x100px_dataset/test/chatter/2inchStickout_F_08-Jun-2017_rpm570_doc0p010_window_0005_chatter.png,test
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm770_doc0p001,770.0,0p001,0,2inchStickout_F_08-Jun-2017_rpm770_doc0p001_window_0000,no_chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm770_doc0p001/F_08-Jun-2017_rpm770_doc0p001_window_0000.npz",data/02_spectrograms_150x100px_dataset/test/no_chatter/2inchStickout_F_08-Jun-2017_rpm770_doc0p001_window_0000_no_chatter.png,test
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm770_doc0p001,770.0,0p001,1,2inchStickout_F_08-Jun-2017_rpm770_doc0p001_window_0001,no_chatter,train,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm770_doc0p001/F_08-Jun-2017_rpm770_doc0p001_window_0001.npz",data/02_spectrograms_150x100px_dataset/train/no_chatter/2inchStickout_F_08-Jun-2017_rpm770_doc0p001_window_0001_no_chatter.png,train
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm770_doc0p001,770.0,0p001,2,2inchStickout_F_08-Jun-2017_rpm770_doc0p001_window_0002,no_chatter,train,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm770_doc0p001/F_08-Jun-2017_rpm770_doc0p001_window_0002.npz",data/02_spectrograms_150x100px_dataset/train/no_chatter/2inchStickout_F_08-Jun-2017_rpm770_doc0p001_window_0002_no_chatter.png,train
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm770_doc0p001,770.0,0p001,3,2inchStickout_F_08-Jun-2017_rpm770_doc0p001_window_0003,no_chatter,train,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm770_doc0p001/F_08-Jun-2017_rpm770_doc0p001_window_0003.npz",data/02_spectrograms_150x100px_dataset/train/no_chatter/2inchStickout_F_08-Jun-2017_rpm770_doc0p001_window_0003_no_chatter.png,train
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm770_doc0p001,770.0,0p001,4,2inchStickout_F_08-Jun-2017_rpm770_doc0p001_window_0004,no_chatter,train,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm770_doc0p001/F_08-Jun-2017_rpm770_doc0p001_window_0004.npz",data/02_spectrograms_150x100px_dataset/train/no_chatter/2inchStickout_F_08-Jun-2017_rpm770_doc0p001_window_0004_no_chatter.png,train
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm770_doc0p001,770.0,0p001,5,2inchStickout_F_08-Jun-2017_rpm770_doc0p001_window_0005,no_chatter,train,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm770_doc0p001/F_08-Jun-2017_rpm770_doc0p001_window_0005.npz",data/02_spectrograms_150x100px_dataset/train/no_chatter/2inchStickout_F_08-Jun-2017_rpm770_doc0p001_window_0005_no_chatter.png,train
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm770_doc0p001,770.0,0p001,6,2inchStickout_F_08-Jun-2017_rpm770_doc0p001_window_0006,chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm770_doc0p001/F_08-Jun-2017_rpm770_doc0p001_window_0006.npz",data/02_spectrograms_150x100px_dataset/test/chatter/2inchStickout_F_08-Jun-2017_rpm770_doc0p001_window_0006_chatter.png,test
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm770_doc0p001,770.0,0p001,7,2inchStickout_F_08-Jun-2017_rpm770_doc0p001_window_0007,chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm770_doc0p001/F_08-Jun-2017_rpm770_doc0p001_window_0007.npz",data/02_spectrograms_150x100px_dataset/test/chatter/2inchStickout_F_08-Jun-2017_rpm770_doc0p001_window_0007_chatter.png,test
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm770_doc0p002,770.0,0p002,0,2inchStickout_F_08-Jun-2017_rpm770_doc0p002_window_0000,no_chatter,train,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm770_doc0p002/F_08-Jun-2017_rpm770_doc0p002_window_0000.npz",data/02_spectrograms_150x100px_dataset/train/no_chatter/2inchStickout_F_08-Jun-2017_rpm770_doc0p002_window_0000_no_chatter.png,train
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm770_doc0p002,770.0,0p002,1,2inchStickout_F_08-Jun-2017_rpm770_doc0p002_window_0001,chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm770_doc0p002/F_08-Jun-2017_rpm770_doc0p002_window_0001.npz",data/02_spectrograms_150x100px_dataset/validation/chatter/2inchStickout_F_08-Jun-2017_rpm770_doc0p002_window_0001_chatter.png,validation
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm770_doc0p002,770.0,0p002,2,2inchStickout_F_08-Jun-2017_rpm770_doc0p002_window_0002,chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm770_doc0p002/F_08-Jun-2017_rpm770_doc0p002_window_0002.npz",data/02_spectrograms_150x100px_dataset/validation/chatter/2inchStickout_F_08-Jun-2017_rpm770_doc0p002_window_0002_chatter.png,validation
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm770_doc0p002,770.0,0p002,3,2inchStickout_F_08-Jun-2017_rpm770_doc0p002_window_0003,no_chatter,train,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm770_doc0p002/F_08-Jun-2017_rpm770_doc0p002_window_0003.npz",data/02_spectrograms_150x100px_dataset/train/no_chatter/2inchStickout_F_08-Jun-2017_rpm770_doc0p002_window_0003_no_chatter.png,train
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm770_doc0p002,770.0,0p002,4,2inchStickout_F_08-Jun-2017_rpm770_doc0p002_window_0004,chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm770_doc0p002/F_08-Jun-2017_rpm770_doc0p002_window_0004.npz",data/02_spectrograms_150x100px_dataset/validation/chatter/2inchStickout_F_08-Jun-2017_rpm770_doc0p002_window_0004_chatter.png,validation
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm770_doc0p002,770.0,0p002,5,2inchStickout_F_08-Jun-2017_rpm770_doc0p002_window_0005,no_chatter,train,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm770_doc0p002/F_08-Jun-2017_rpm770_doc0p002_window_0005.npz",data/02_spectrograms_150x100px_dataset/train/no_chatter/2inchStickout_F_08-Jun-2017_rpm770_doc0p002_window_0005_no_chatter.png,train
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm770_doc0p002,770.0,0p002,6,2inchStickout_F_08-Jun-2017_rpm770_doc0p002_window_0006,no_chatter,train,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm770_doc0p002/F_08-Jun-2017_rpm770_doc0p002_window_0006.npz",data/02_spectrograms_150x100px_dataset/train/no_chatter/2inchStickout_F_08-Jun-2017_rpm770_doc0p002_window_0006_no_chatter.png,train
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm770_doc0p002,770.0,0p002,7,2inchStickout_F_08-Jun-2017_rpm770_doc0p002_window_0007,chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm770_doc0p002/F_08-Jun-2017_rpm770_doc0p002_window_0007.npz",data/02_spectrograms_150x100px_dataset/validation/chatter/2inchStickout_F_08-Jun-2017_rpm770_doc0p002_window_0007_chatter.png,validation
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm770_doc0p005,770.0,0p005,0,2inchStickout_F_08-Jun-2017_rpm770_doc0p005_window_0000,chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm770_doc0p005/F_08-Jun-2017_rpm770_doc0p005_window_0000.npz",data/02_spectrograms_150x100px_dataset/validation/chatter/2inchStickout_F_08-Jun-2017_rpm770_doc0p005_window_0000_chatter.png,validation
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm770_doc0p005,770.0,0p005,1,2inchStickout_F_08-Jun-2017_rpm770_doc0p005_window_0001,chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm770_doc0p005/F_08-Jun-2017_rpm770_doc0p005_window_0001.npz",data/02_spectrograms_150x100px_dataset/validation/chatter/2inchStickout_F_08-Jun-2017_rpm770_doc0p005_window_0001_chatter.png,validation
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm770_doc0p005,770.0,0p005,2,2inchStickout_F_08-Jun-2017_rpm770_doc0p005_window_0002,chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm770_doc0p005/F_08-Jun-2017_rpm770_doc0p005_window_0002.npz",data/02_spectrograms_150x100px_dataset/validation/chatter/2inchStickout_F_08-Jun-2017_rpm770_doc0p005_window_0002_chatter.png,validation
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm770_doc0p005,770.0,0p005,3,2inchStickout_F_08-Jun-2017_rpm770_doc0p005_window_0003,chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm770_doc0p005/F_08-Jun-2017_rpm770_doc0p005_window_0003.npz",data/02_spectrograms_150x100px_dataset/validation/chatter/2inchStickout_F_08-Jun-2017_rpm770_doc0p005_window_0003_chatter.png,validation
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm770_doc0p005,770.0,0p005,4,2inchStickout_F_08-Jun-2017_rpm770_doc0p005_window_0004,chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm770_doc0p005/F_08-Jun-2017_rpm770_doc0p005_window_0004.npz",data/02_spectrograms_150x100px_dataset/validation/chatter/2inchStickout_F_08-Jun-2017_rpm770_doc0p005_window_0004_chatter.png,validation
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm770_doc0p005,770.0,0p005,5,2inchStickout_F_08-Jun-2017_rpm770_doc0p005_window_0005,chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm770_doc0p005/F_08-Jun-2017_rpm770_doc0p005_window_0005.npz",data/02_spectrograms_150x100px_dataset/validation/chatter/2inchStickout_F_08-Jun-2017_rpm770_doc0p005_window_0005_chatter.png,validation
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm770_doc0p005,770.0,0p005,6,2inchStickout_F_08-Jun-2017_rpm770_doc0p005_window_0006,chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm770_doc0p005/F_08-Jun-2017_rpm770_doc0p005_window_0006.npz",data/02_spectrograms_150x100px_dataset/validation/chatter/2inchStickout_F_08-Jun-2017_rpm770_doc0p005_window_0006_chatter.png,validation
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm770_doc0p005,770.0,0p005,7,2inchStickout_F_08-Jun-2017_rpm770_doc0p005_window_0007,chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm770_doc0p005/F_08-Jun-2017_rpm770_doc0p005_window_0007.npz",data/02_spectrograms_150x100px_dataset/validation/chatter/2inchStickout_F_08-Jun-2017_rpm770_doc0p005_window_0007_chatter.png,validation
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm770_doc0p005,770.0,0p005,8,2inchStickout_F_08-Jun-2017_rpm770_doc0p005_window_0008,chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm770_doc0p005/F_08-Jun-2017_rpm770_doc0p005_window_0008.npz",data/02_spectrograms_150x100px_dataset/validation/chatter/2inchStickout_F_08-Jun-2017_rpm770_doc0p005_window_0008_chatter.png,validation
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm770_doc0p005,770.0,0p005,9,2inchStickout_F_08-Jun-2017_rpm770_doc0p005_window_0009,chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm770_doc0p005/F_08-Jun-2017_rpm770_doc0p005_window_0009.npz",data/02_spectrograms_150x100px_dataset/validation/chatter/2inchStickout_F_08-Jun-2017_rpm770_doc0p005_window_0009_chatter.png,validation
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm770_doc0p005,770.0,0p005,10,2inchStickout_F_08-Jun-2017_rpm770_doc0p005_window_0010,chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm770_doc0p005/F_08-Jun-2017_rpm770_doc0p005_window_0010.npz",data/02_spectrograms_150x100px_dataset/validation/chatter/2inchStickout_F_08-Jun-2017_rpm770_doc0p005_window_0010_chatter.png,validation
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm770_doc0p005,770.0,0p005,11,2inchStickout_F_08-Jun-2017_rpm770_doc0p005_window_0011,no_chatter,train,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm770_doc0p005/F_08-Jun-2017_rpm770_doc0p005_window_0011.npz",data/02_spectrograms_150x100px_dataset/train/no_chatter/2inchStickout_F_08-Jun-2017_rpm770_doc0p005_window_0011_no_chatter.png,train
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm770_doc0p010,770.0,0p010,0,2inchStickout_F_08-Jun-2017_rpm770_doc0p010_window_0000,no_chatter,train,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm770_doc0p010/F_08-Jun-2017_rpm770_doc0p010_window_0000.npz",data/02_spectrograms_150x100px_dataset/train/no_chatter/2inchStickout_F_08-Jun-2017_rpm770_doc0p010_window_0000_no_chatter.png,train
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm770_doc0p010,770.0,0p010,1,2inchStickout_F_08-Jun-2017_rpm770_doc0p010_window_0001,chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm770_doc0p010/F_08-Jun-2017_rpm770_doc0p010_window_0001.npz",data/02_spectrograms_150x100px_dataset/test/chatter/2inchStickout_F_08-Jun-2017_rpm770_doc0p010_window_0001_chatter.png,test
