dataset,method,score,sample_id,source_run,source_split,cv_seed,cv_fold,split,label,target,score_value
turning,pca_image_reconstruction,reconstruction_mse,2p5inchStickout_F_12-Jun-2017_rpm570_doc0p003_window_0000,2p5inchStickout/F_12-Jun-2017_rpm570_doc0p003,train,42,2,cv_evaluation,no_chatter,0,0.00012157393939560279
turning,pca_image_reconstruction,reconstruction_mse,2p5inchStickout_F_12-Jun-2017_rpm570_doc0p003_window_0001,2p5inchStickout/F_12-Jun-2017_rpm570_doc0p003,test,42,2,cv_evaluation,no_chatter,0,0.0003698431537486613
turning,pca_image_reconstruction,reconstruction_mse,2p5inchStickout_F_12-Jun-2017_rpm570_doc0p003_window_0002,2p5inchStickout/F_12-Jun-2017_rpm570_doc0p003,train,42,2,cv_evaluation,no_chatter,0,0.00037745837471447885
turning,pca_image_reconstruction,reconstruction_mse,2p5inchStickout_F_12-Jun-2017_rpm570_doc0p003_window_0003,2p5inchStickout/F_12-Jun-2017_rpm570_doc0p003,train,42,2,cv_evaluation,no_chatter,0,0.0018129972741007805
turning,pca_image_reconstruction,reconstruction_mse,2p5inchStickout_F_12-Jun-2017_rpm570_doc0p003_window_0004,2p5inchStickout/F_12-Jun-2017_rpm570_doc0p003,train,42,2,cv_evaluation,no_chatter,0,0.0011063789715990424
turning,pca_image_reconstruction,reconstruction_mse,2p5inchStickout_F_12-Jun-2017_rpm570_doc0p003_window_0005,2p5inchStickout/F_12-Jun-2017_rpm570_doc0p003,train,42,2,cv_evaluation,no_chatter,0,0.0004428056417964399
turning,pca_image_reconstruction,reconstruction_mse,2p5inchStickout_F_12-Jun-2017_rpm570_doc0p003_window_0006,2p5inchStickout/F_12-Jun-2017_rpm570_doc0p003,train,42,2,cv_evaluation,no_chatter,0,0.00048236572183668613
turning,pca_image_reconstruction,reconstruction_mse,2p5inchStickout_F_12-Jun-2017_rpm570_doc0p003_window_0007,2p5inchStickout/F_12-Jun-2017_rpm570_doc0p003,train,42,2,cv_evaluation,no_chatter,0,0.0011042059632018209
turning,pca_image_reconstruction,reconstruction_mse,2p5inchStickout_F_12-Jun-2017_rpm570_doc0p003_window_0008,2p5inchStickout/F_12-Jun-2017_rpm570_doc0p003,train,42,2,cv_evaluation,no_chatter,0,0.0006175638409331441
turning,pca_image_reconstruction,reconstruction_mse,2p5inchStickout_F_12-Jun-2017_rpm570_doc0p003_window_0009,2p5inchStickout/F_12-Jun-2017_rpm570_doc0p003,train,42,2,cv_evaluation,no_chatter,0,0.000550467986613512
turning,pca_image_reconstruction,reconstruction_mse,2p5inchStickout_F_12-Jun-2017_rpm570_doc0p015_trial2_window_0000,2p5inchStickout/F_12-Jun-2017_rpm570_doc0p015_trial2,train,42,2,cv_evaluation,no_chatter,0,0.00011379130592104048
turning,pca_image_reconstruction,reconstruction_mse,2p5inchStickout_F_12-Jun-2017_rpm570_doc0p015_trial2_window_0001,2p5inchStickout/F_12-Jun-2017_rpm570_doc0p015_trial2,train,42,2,cv_evaluation,no_chatter,0,0.0004886746173724532
turning,pca_image_reconstruction,reconstruction_mse,2p5inchStickout_F_12-Jun-2017_rpm570_doc0p015_trial2_window_0002,2p5inchStickout/F_12-Jun-2017_rpm570_doc0p015_trial2,test,42,2,cv_evaluation,chatter,1,0.001946327742189169
turning,pca_image_reconstruction,reconstruction_mse,2p5inchStickout_F_12-Jun-2017_rpm570_doc0p015_trial2_window_0003,2p5inchStickout/F_12-Jun-2017_rpm570_doc0p015_trial2,test,42,2,cv_evaluation,chatter,1,0.001868469757027924
turning,pca_image_reconstruction,reconstruction_mse,2p5inchStickout_F_12-Jun-2017_rpm570_doc0p015_trial2_window_0004,2p5inchStickout/F_12-Jun-2017_rpm570_doc0p015_trial2,test,42,2,cv_evaluation,chatter,1,0.001995947677642107
turning,pca_image_reconstruction,reconstruction_mse,2p5inchStickout_F_12-Jun-2017_rpm570_doc0p015_trial2_window_0005,2p5inchStickout/F_12-Jun-2017_rpm570_doc0p015_trial2,test,42,2,cv_evaluation,chatter,1,0.0024694849271327257
turning,pca_image_reconstruction,reconstruction_mse,3p5inchStickout_F_12-Jun-2017_rpm570_doc0p015_window_0000,3p5inchStickout/F_12-Jun-2017_rpm570_doc0p015,train,42,2,cv_evaluation,no_chatter,0,1.0698649020923767e-05
turning,pca_image_reconstruction,reconstruction_mse,3p5inchStickout_F_12-Jun-2017_rpm570_doc0p015_window_0001,3p5inchStickout/F_12-Jun-2017_rpm570_doc0p015,train,42,2,cv_evaluation,no_chatter,0,0.0007817765581421554
turning,pca_image_reconstruction,reconstruction_mse,3p5inchStickout_F_12-Jun-2017_rpm570_doc0p015_window_0002,3p5inchStickout/F_12-Jun-2017_rpm570_doc0p015,train,42,2,cv_evaluation,no_chatter,0,0.0008463934645988047
turning,pca_image_reconstruction,reconstruction_mse,3p5inchStickout_F_12-Jun-2017_rpm570_doc0p015_window_0003,3p5inchStickout/F_12-Jun-2017_rpm570_doc0p015,train,42,2,cv_evaluation,no_chatter,0,0.0011423190589994192
turning,pca_image_reconstruction,reconstruction_mse,3p5inchStickout_F_12-Jun-2017_rpm570_doc0p015_window_0004,3p5inchStickout/F_12-Jun-2017_rpm570_doc0p015,train,42,2,cv_evaluation,no_chatter,0,0.000860480300616473
turning,pca_image_reconstruction,reconstruction_mse,3p5inchStickout_F_12-Jun-2017_rpm570_doc0p015_window_0005,3p5inchStickout/F_12-Jun-2017_rpm570_doc0p015,train,42,2,cv_evaluation,no_chatter,0,0.0010956438491120934
turning,pca_image_reconstruction,reconstruction_mse,3p5inchStickout_F_12-Jun-2017_rpm570_doc0p015_window_0006,3p5inchStickout/F_12-Jun-2017_rpm570_doc0p015,train,42,2,cv_evaluation,no_chatter,0,0.004155653528869152
turning,pca_image_reconstruction,reconstruction_mse,3p5inchStickout_F_12-Jun-2017_rpm570_doc0p015_window_0007,3p5inchStickout/F_12-Jun-2017_rpm570_doc0p015,train,42,2,cv_evaluation,no_chatter,0,0.0024534694384783506
turning,pca_image_reconstruction,reconstruction_mse,3p5inchStickout_F_12-Jun-2017_rpm570_doc0p015_window_0008,3p5inchStickout/F_12-Jun-2017_rpm570_doc0p015,train,42,2,cv_evaluation,no_chatter,0,0.0018066734774038196
turning,pca_image_reconstruction,reconstruction_mse,3p5inchStickout_F_12-Jun-2017_rpm570_doc0p015_window_0009,3p5inchStickout/F_12-Jun-2017_rpm570_doc0p015,train,42,2,cv_evaluation,no_chatter,0,0.0019624389242380857
turning,pca_image_reconstruction,reconstruction_mse,3p5inchStickout_F_12-Jun-2017_rpm570_doc0p030_window_0000,3p5inchStickout/F_12-Jun-2017_rpm570_doc0p030,train,42,2,cv_evaluation,no_chatter,0,1.101473480957793e-05
turning,pca_image_reconstruction,reconstruction_mse,3p5inchStickout_F_12-Jun-2017_rpm570_doc0p030_window_0001,3p5inchStickout/F_12-Jun-2017_rpm570_doc0p030,test,42,2,cv_evaluation,no_chatter,0,1.0778475370898377e-05
turning,pca_image_reconstruction,reconstruction_mse,3p5inchStickout_F_12-Jun-2017_rpm570_doc0p030_window_0002,3p5inchStickout/F_12-Jun-2017_rpm570_doc0p030,train,42,2,cv_evaluation,no_chatter,0,0.000996406888589263
turning,pca_image_reconstruction,reconstruction_mse,3p5inchStickout_F_12-Jun-2017_rpm570_doc0p030_window_0003,3p5inchStickout/F_12-Jun-2017_rpm570_doc0p030,train,42,2,cv_evaluation,no_chatter,0,0.0005232355324551463
turning,pca_image_reconstruction,reconstruction_mse,3p5inchStickout_F_12-Jun-2017_rpm570_doc0p030_window_0004,3p5inchStickout/F_12-Jun-2017_rpm570_doc0p030,train,42,2,cv_evaluation,no_chatter,0,0.000820780813228339
turning,pca_image_reconstruction,reconstruction_mse,3p5inchStickout_F_12-Jun-2017_rpm570_doc0p030_window_0005,3p5inchStickout/F_12-Jun-2017_rpm570_doc0p030,train,42,2,cv_evaluation,no_chatter,0,0.0008842164534144104
turning,pca_image_reconstruction,reconstruction_mse,3p5inchStickout_F_12-Jun-2017_rpm570_doc0p030_window_0006,3p5inchStickout/F_12-Jun-2017_rpm570_doc0p030,train,42,2,cv_evaluation,no_chatter,0,0.0007685318123549223
turning,pca_image_reconstruction,reconstruction_mse,3p5inchStickout_F_12-Jun-2017_rpm570_doc0p030_window_0007,3p5inchStickout/F_12-Jun-2017_rpm570_doc0p030,train,42,2,cv_evaluation,no_chatter,0,0.0016226923326030374
turning,pca_image_reconstruction,reconstruction_mse,3p5inchStickout_F_12-Jun-2017_rpm570_doc0p030_window_0008,3p5inchStickout/F_12-Jun-2017_rpm570_doc0p030,train,42,2,cv_evaluation,no_chatter,0,0.0030843806453049183
turning,pca_image_reconstruction,reconstruction_mse,3p5inchStickout_F_12-Jun-2017_rpm570_doc0p030_window_0009,3p5inchStickout/F_12-Jun-2017_rpm570_doc0p030,test,42,2,cv_evaluation,no_chatter,0,0.002142104087397456
turning,pca_image_reconstruction,reconstruction_mse,3p5inchStickout_F_14-Jun-2017_rpm770_doc0p008_window_0000,3p5inchStickout/F_14-Jun-2017_rpm770_doc0p008,train,42,2,cv_evaluation,no_chatter,0,2.376627890043892e-05
turning,pca_image_reconstruction,reconstruction_mse,3p5inchStickout_F_14-Jun-2017_rpm770_doc0p008_window_0001,3p5inchStickout/F_14-Jun-2017_rpm770_doc0p008,train,42,2,cv_evaluation,no_chatter,0,0.0006582894711755216
turning,pca_image_reconstruction,reconstruction_mse,3p5inchStickout_F_14-Jun-2017_rpm770_doc0p008_window_0002,3p5inchStickout/F_14-Jun-2017_rpm770_doc0p008,train,42,2,cv_evaluation,no_chatter,0,0.0007484466768801212
turning,pca_image_reconstruction,reconstruction_mse,3p5inchStickout_F_14-Jun-2017_rpm770_doc0p008_window_0003,3p5inchStickout/F_14-Jun-2017_rpm770_doc0p008,test,42,2,cv_evaluation,no_chatter,0,0.000592854805290699
turning,pca_image_reconstruction,reconstruction_mse,3p5inchStickout_F_14-Jun-2017_rpm770_doc0p015_window_0000,3p5inchStickout/F_14-Jun-2017_rpm770_doc0p015,validation,42,2,cv_evaluation,no_chatter,0,2.7266516553936526e-05
turning,pca_image_reconstruction,reconstruction_mse,3p5inchStickout_F_14-Jun-2017_rpm770_doc0p015_window_0001,3p5inchStickout/F_14-Jun-2017_rpm770_doc0p015,train,42,2,cv_evaluation,no_chatter,0,0.0007668743492104113
turning,pca_image_reconstruction,reconstruction_mse,3p5inchStickout_F_14-Jun-2017_rpm770_doc0p015_window_0002,3p5inchStickout/F_14-Jun-2017_rpm770_doc0p015,train,42,2,cv_evaluation,no_chatter,0,0.0019347673514857888
turning,pca_image_reconstruction,reconstruction_mse,3p5inchStickout_F_14-Jun-2017_rpm770_doc0p015_window_0003,3p5inchStickout/F_14-Jun-2017_rpm770_doc0p015,validation,42,2,cv_evaluation,no_chatter,0,0.002316604135558009
turning,pca_image_reconstruction,reconstruction_mse,4p5inchStickout_F_12-Jun-2017_rpm570_doc0p005_window_0000,4p5inchStickout/F_12-Jun-2017_rpm570_doc0p005,validation,42,2,cv_evaluation,no_chatter,0,1.0562642273725942e-05
turning,pca_image_reconstruction,reconstruction_mse,4p5inchStickout_F_12-Jun-2017_rpm570_doc0p005_window_0001,4p5inchStickout/F_12-Jun-2017_rpm570_doc0p005,train,42,2,cv_evaluation,no_chatter,0,1.0398155609436799e-05
turning,pca_image_reconstruction,reconstruction_mse,4p5inchStickout_F_12-Jun-2017_rpm570_doc0p005_window_0002,4p5inchStickout/F_12-Jun-2017_rpm570_doc0p005,validation,42,2,cv_evaluation,no_chatter,0,1.0159335943171754e-05
turning,pca_image_reconstruction,reconstruction_mse,4p5inchStickout_F_12-Jun-2017_rpm570_doc0p005_window_0003,4p5inchStickout/F_12-Jun-2017_rpm570_doc0p005,train,42,2,cv_evaluation,no_chatter,0,9.583011888025794e-06
turning,pca_image_reconstruction,reconstruction_mse,4p5inchStickout_F_12-Jun-2017_rpm570_doc0p005_window_0004,4p5inchStickout/F_12-Jun-2017_rpm570_doc0p005,train,42,2,cv_evaluation,no_chatter,0,9.570300790073816e-06
turning,pca_image_reconstruction,reconstruction_mse,4p5inchStickout_F_12-Jun-2017_rpm570_doc0p005_window_0005,4p5inchStickout/F_12-Jun-2017_rpm570_doc0p005,validation,42,2,cv_evaluation,no_chatter,0,0.00034242941183038056
turning,pca_image_reconstruction,reconstruction_mse,4p5inchStickout_F_12-Jun-2017_rpm570_doc0p005_window_0006,4p5inchStickout/F_12-Jun-2017_rpm570_doc0p005,train,42,2,cv_evaluation,no_chatter,0,0.0003490364761091769
turning,pca_image_reconstruction,reconstruction_mse,4p5inchStickout_F_12-Jun-2017_rpm570_doc0p005_window_0007,4p5inchStickout/F_12-Jun-2017_rpm570_doc0p005,train,42,2,cv_evaluation,no_chatter,0,0.00037940259790048003
turning,pca_image_reconstruction,reconstruction_mse,4p5inchStickout_F_12-Jun-2017_rpm570_doc0p005_window_0008,4p5inchStickout/F_12-Jun-2017_rpm570_doc0p005,train,42,2,cv_evaluation,no_chatter,0,0.0003699170483741909
turning,pca_image_reconstruction,reconstruction_mse,4p5inchStickout_F_12-Jun-2017_rpm570_doc0p005_window_0009,4p5inchStickout/F_12-Jun-2017_rpm570_doc0p005,train,42,2,cv_evaluation,no_chatter,0,0.0004519385693129152
turning,pca_image_reconstruction,reconstruction_mse,4p5inchStickout_F_12-Jun-2017_rpm570_doc0p005_window_0010,4p5inchStickout/F_12-Jun-2017_rpm570_doc0p005,train,42,2,cv_evaluation,no_chatter,0,0.0005453540943562984
turning,pca_image_reconstruction,reconstruction_mse,4p5inchStickout_F_12-Jun-2017_rpm570_doc0p005_window_0011,4p5inchStickout/F_12-Jun-2017_rpm570_doc0p005,train,42,2,cv_evaluation,no_chatter,0,0.000458105729194358
turning,pca_image_reconstruction,reconstruction_mse,4p5inchStickout_F_13-Jun-2017_rpm1030_doc0p007_window_0000,4p5inchStickout/F_13-Jun-2017_rpm1030_doc0p007,train,42,2,cv_evaluation,no_chatter,0,1.1112755601061508e-05
turning,pca_image_reconstruction,reconstruction_mse,4p5inchStickout_F_13-Jun-2017_rpm1030_doc0p007_window_0001,4p5inchStickout/F_13-Jun-2017_rpm1030_doc0p007,train,42,2,cv_evaluation,no_chatter,0,0.0007064082892611623
turning,pca_image_reconstruction,reconstruction_mse,4p5inchStickout_F_13-Jun-2017_rpm1030_doc0p007_window_0002,4p5inchStickout/F_13-Jun-2017_rpm1030_doc0p007,train,42,2,cv_evaluation,no_chatter,0,0.0007631902699358761
turning,pca_image_reconstruction,reconstruction_mse,4p5inchStickout_F_13-Jun-2017_rpm1030_doc0p007_window_0003,4p5inchStickout/F_13-Jun-2017_rpm1030_doc0p007,train,42,2,cv_evaluation,no_chatter,0,0.001246582018211484
turning,pca_image_reconstruction,reconstruction_mse,4p5inchStickout_F_13-Jun-2017_rpm770_doc0p010_window_0000,4p5inchStickout/F_13-Jun-2017_rpm770_doc0p010,train,42,2,cv_evaluation,no_chatter,0,1.0643432688084431e-05
turning,pca_image_reconstruction,reconstruction_mse,4p5inchStickout_F_13-Jun-2017_rpm770_doc0p010_window_0001,4p5inchStickout/F_13-Jun-2017_rpm770_doc0p010,train,42,2,cv_evaluation,no_chatter,0,2.916053927037865e-05
turning,pca_image_reconstruction,reconstruction_mse,4p5inchStickout_F_13-Jun-2017_rpm770_doc0p010_window_0002,4p5inchStickout/F_13-Jun-2017_rpm770_doc0p010,train,42,2,cv_evaluation,no_chatter,0,0.0006185671081766486
turning,pca_image_reconstruction,reconstruction_mse,4p5inchStickout_F_13-Jun-2017_rpm770_doc0p010_window_0003,4p5inchStickout/F_13-Jun-2017_rpm770_doc0p010,test,42,2,cv_evaluation,no_chatter,0,0.0008174242684617639
turning,pca_image_reconstruction,reconstruction_mse,4p5inchStickout_F_13-Jun-2017_rpm770_doc0p010_window_0004,4p5inchStickout/F_13-Jun-2017_rpm770_doc0p010,train,42,2,cv_evaluation,no_chatter,0,0.0008769477717578411
turning,pca_image_reconstruction,reconstruction_mse,4p5inchStickout_F_13-Jun-2017_rpm770_doc0p010_window_0005,4p5inchStickout/F_13-Jun-2017_rpm770_doc0p010,train,42,2,cv_evaluation,no_chatter,0,0.0006675699260085821
turning,one_class_svm_image_features,anomaly_score,2inchStickout_F_08-Jun-2017_rpm320_doc0p035_window_0000,2inchStickout/F_08-Jun-2017_rpm320_doc0p035,train,42,3,cv_evaluation,no_chatter,0,-0.08364990580243825
turning,one_class_svm_image_features,anomaly_score,2inchStickout_F_08-Jun-2017_rpm320_doc0p035_window_0001,2inchStickout/F_08-Jun-2017_rpm320_doc0p035,train,42,3,cv_evaluation,no_chatter,0,-0.08657186677327666
turning,one_class_svm_image_features,anomaly_score,2inchStickout_F_08-Jun-2017_rpm320_doc0p035_window_0002,2inchStickout/F_08-Jun-2017_rpm320_doc0p035,train,42,3,cv_evaluation,no_chatter,0,-0.09035703417760765
turning,one_class_svm_image_features,anomaly_score,2inchStickout_F_08-Jun-2017_rpm320_doc0p035_window_0003,2inchStickout/F_08-Jun-2017_rpm320_doc0p035,validation,42,3,cv_evaluation,no_chatter,0,-0.15893258936881938
turning,one_class_svm_image_features,anomaly_score,2inchStickout_F_08-Jun-2017_rpm320_doc0p035_window_0004,2inchStickout/F_08-Jun-2017_rpm320_doc0p035,train,42,3,cv_evaluation,no_chatter,0,-0.2699165472882945
turning,one_class_svm_image_features,anomaly_score,2inchStickout_F_08-Jun-2017_rpm320_doc0p035_window_0005,2inchStickout/F_08-Jun-2017_rpm320_doc0p035,train,42,3,cv_evaluation,no_chatter,0,-0.35787519774636234
turning,one_class_svm_image_features,anomaly_score,2inchStickout_F_08-Jun-2017_rpm320_doc0p035_window_0006,2inchStickout/F_08-Jun-2017_rpm320_doc0p035,train,42,3,cv_evaluation,no_chatter,0,-0.3538954854153964
turning,one_class_svm_image_features,anomaly_score,2inchStickout_F_08-Jun-2017_rpm320_doc0p035_window_0007,2inchStickout/F_08-Jun-2017_rpm320_doc0p035,train,42,3,cv_evaluation,no_chatter,0,-0.3524949361568588
turning,one_class_svm_image_features,anomaly_score,2inchStickout_F_08-Jun-2017_rpm320_doc0p035_window_0008,2inchStickout/F_08-Jun-2017_rpm320_doc0p035,train,42,3,cv_evaluation,no_chatter,0,-0.4001096468835037
turning,one_class_svm_image_features,anomaly_score,2inchStickout_F_08-Jun-2017_rpm320_doc0p035_window_0009,2inchStickout/F_08-Jun-2017_rpm320_doc0p035,train,42,3,cv_evaluation,no_chatter,0,-0.3932328327869281
turning,one_class_svm_image_features,anomaly_score,2inchStickout_F_08-Jun-2017_rpm320_doc0p035_window_0010,2inchStickout/F_08-Jun-2017_rpm320_doc0p035,train,42,3,cv_evaluation,no_chatter,0,-0.4360683913536638
turning,one_class_svm_image_features,anomaly_score,2inchStickout_F_08-Jun-2017_rpm320_doc0p035_window_0011,2inchStickout/F_08-Jun-2017_rpm320_doc0p035,train,42,3,cv_evaluation,no_chatter,0,-0.36481966842552227
turning,one_class_svm_image_features,anomaly_score,2inchStickout_F_08-Jun-2017_rpm320_doc0p035_window_0012,2inchStickout/F_08-Jun-2017_rpm320_doc0p035,train,42,3,cv_evaluation,no_chatter,0,-0.30973449773879835
turning,one_class_svm_image_features,anomaly_score,2inchStickout_F_08-Jun-2017_rpm320_doc0p035_window_0013,2inchStickout/F_08-Jun-2017_rpm320_doc0p035,train,42,3,cv_evaluation,no_chatter,0,-0.3837492766661472
turning,one_class_svm_image_features,anomaly_score,2inchStickout_F_08-Jun-2017_rpm320_doc0p035_window_0014,2inchStickout/F_08-Jun-2017_rpm320_doc0p035,train,42,3,cv_evaluation,no_chatter,0,-0.42225862446590545
turning,one_class_svm_image_features,anomaly_score,2inchStickout_F_08-Jun-2017_rpm320_doc0p035_window_0015,2inchStickout/F_08-Jun-2017_rpm320_doc0p035,train,42,3,cv_evaluation,no_chatter,0,-0.4505517117471656
turning,one_class_svm_image_features,anomaly_score,2inchStickout_F_08-Jun-2017_rpm320_doc0p035_window_0016,2inchStickout/F_08-Jun-2017_rpm320_doc0p035,train,42,3,cv_evaluation,no_chatter,0,-0.44685601227432237
turning,one_class_svm_image_features,anomaly_score,2inchStickout_F_08-Jun-2017_rpm320_doc0p035_window_0017,2inchStickout/F_08-Jun-2017_rpm320_doc0p035,train,42,3,cv_evaluation,no_chatter,0,-0.49898044459957713
turning,one_class_svm_image_features,anomaly_score,2inchStickout_F_08-Jun-2017_rpm320_doc0p035_window_0018,2inchStickout/F_08-Jun-2017_rpm320_doc0p035,train,42,3,cv_evaluation,no_chatter,0,-0.5292390932180564
turning,one_class_svm_image_features,anomaly_score,2inchStickout_F_08-Jun-2017_rpm320_doc0p035_window_0019,2inchStickout/F_08-Jun-2017_rpm320_doc0p035,train,42,3,cv_evaluation,no_chatter,0,-0.5386753376233138
turning,one_class_svm_image_features,anomaly_score,2inchStickout_F_08-Jun-2017_rpm320_doc0p035_window_0020,2inchStickout/F_08-Jun-2017_rpm320_doc0p035,validation,42,3,cv_evaluation,no_chatter,0,-0.521996157001563
turning,one_class_svm_image_features,anomaly_score,2inchStickout_F_08-Jun-2017_rpm320_doc0p035_window_0021,2inchStickout/F_08-Jun-2017_rpm320_doc0p035,train,42,3,cv_evaluation,no_chatter,0,-0.5732436309474664
turning,one_class_svm_image_features,anomaly_score,2inchStickout_F_08-Jun-2017_rpm320_doc0p035_window_0022,2inchStickout/F_08-Jun-2017_rpm320_doc0p035,validation,42,3,cv_evaluation,no_chatter,0,-0.622730785863765
turning,one_class_svm_image_features,anomaly_score,2inchStickout_F_08-Jun-2017_rpm320_doc0p035_window_0023,2inchStickout/F_08-Jun-2017_rpm320_doc0p035,train,42,3,cv_evaluation,no_chatter,0,-0.5418787021598974
turning,one_class_svm_image_features,anomaly_score,2inchStickout_F_08-Jun-2017_rpm320_doc0p040_window_0000,2inchStickout/F_08-Jun-2017_rpm320_doc0p040,test,42,3,cv_evaluation,no_chatter,0,-0.08365477333757387
turning,one_class_svm_image_features,anomaly_score,2inchStickout_F_08-Jun-2017_rpm320_doc0p040_window_0001,2inchStickout/F_08-Jun-2017_rpm320_doc0p040,train,42,3,cv_evaluation,no_chatter,0,-0.08109993954169581
turning,one_class_svm_image_features,anomaly_score,2inchStickout_F_08-Jun-2017_rpm320_doc0p040_window_0002,2inchStickout/F_08-Jun-2017_rpm320_doc0p040,train,42,3,cv_evaluation,no_chatter,0,-0.07927394103633456
turning,one_class_svm_image_features,anomaly_score,2inchStickout_F_08-Jun-2017_rpm320_doc0p040_window_0003,2inchStickout/F_08-Jun-2017_rpm320_doc0p040,test,42,3,cv_evaluation,no_chatter,0,-0.053263930977963
turning,one_class_svm_image_features,anomaly_score,2inchStickout_F_08-Jun-2017_rpm320_doc0p040_window_0004,2inchStickout/F_08-Jun-2017_rpm320_doc0p040,test,42,3,cv_evaluation,no_chatter,0,-0.31109645171529143
turning,one_class_svm_image_features,anomaly_score,2inchStickout_F_08-Jun-2017_rpm320_doc0p040_window_0005,2inchStickout/F_08-Jun-2017_rpm320_doc0p040,train,42,3,cv_evaluation,no_chatter,0,-0.37877715849664195
turning,one_class_svm_image_features,anomaly_score,2inchStickout_F_08-Jun-2017_rpm320_doc0p040_window_0006,2inchStickout/F_08-Jun-2017_rpm320_doc0p040,train,42,3,cv_evaluation,no_chatter,0,-0.25580460741332667
turning,one_class_svm_image_features,anomaly_score,2inchStickout_F_08-Jun-2017_rpm320_doc0p040_window_0007,2inchStickout/F_08-Jun-2017_rpm320_doc0p040,train,42,3,cv_evaluation,no_chatter,0,-0.331665909657171
turning,one_class_svm_image_features,anomaly_score,2inchStickout_F_08-Jun-2017_rpm320_doc0p040_window_0008,2inchStickout/F_08-Jun-2017_rpm320_doc0p040,train,42,3,cv_evaluation,no_chatter,0,-0.4710576359170249
turning,one_class_svm_image_features,anomaly_score,2inchStickout_F_08-Jun-2017_rpm320_doc0p040_window_0009,2inchStickout/F_08-Jun-2017_rpm320_doc0p040,train,42,3,cv_evaluation,no_chatter,0,-0.5167017151903037
turning,one_class_svm_image_features,anomaly_score,2inchStickout_F_08-Jun-2017_rpm320_doc0p040_window_0010,2inchStickout/F_08-Jun-2017_rpm320_doc0p040,train,42,3,cv_evaluation,no_chatter,0,-0.5349736666206284
turning,one_class_svm_image_features,anomaly_score,2inchStickout_F_08-Jun-2017_rpm320_doc0p040_window_0011,2inchStickout/F_08-Jun-2017_rpm320_doc0p040,train,42,3,cv_evaluation,no_chatter,0,-0.5008344737737676
turning,one_class_svm_image_features,anomaly_score,2inchStickout_F_08-Jun-2017_rpm320_doc0p040_window_0012,2inchStickout/F_08-Jun-2017_rpm320_doc0p040,test,42,3,cv_evaluation,no_chatter,0,-0.6247376305654155
turning,one_class_svm_image_features,anomaly_score,2inchStickout_F_08-Jun-2017_rpm320_doc0p040_window_0013,2inchStickout/F_08-Jun-2017_rpm320_doc0p040,train,42,3,cv_evaluation,no_chatter,0,-0.5487530696502967
turning,one_class_svm_image_features,anomaly_score,2inchStickout_F_08-Jun-2017_rpm320_doc0p040_window_0014,2inchStickout/F_08-Jun-2017_rpm320_doc0p040,train,42,3,cv_evaluation,no_chatter,0,-0.5682181397183137
turning,one_class_svm_image_features,anomaly_score,2inchStickout_F_08-Jun-2017_rpm320_doc0p040_window_0015,2inchStickout/F_08-Jun-2017_rpm320_doc0p040,train,42,3,cv_evaluation,no_chatter,0,-0.5212402219598107
turning,one_class_svm_image_features,anomaly_score,2inchStickout_F_08-Jun-2017_rpm320_doc0p040_window_0016,2inchStickout/F_08-Jun-2017_rpm320_doc0p040,train,42,3,cv_evaluation,no_chatter,0,-0.4256425430249946
turning,one_class_svm_image_features,anomaly_score,2inchStickout_F_08-Jun-2017_rpm320_doc0p040_window_0017,2inchStickout/F_08-Jun-2017_rpm320_doc0p040,train,42,3,cv_evaluation,no_chatter,0,-0.30331694691787847
turning,one_class_svm_image_features,anomaly_score,2inchStickout_F_08-Jun-2017_rpm320_doc0p040_window_0018,2inchStickout/F_08-Jun-2017_rpm320_doc0p040,train,42,3,cv_evaluation,no_chatter,0,-0.3738646778976302
turning,one_class_svm_image_features,anomaly_score,2inchStickout_F_08-Jun-2017_rpm320_doc0p040_window_0019,2inchStickout/F_08-Jun-2017_rpm320_doc0p040,train,42,3,cv_evaluation,no_chatter,0,-0.42260704257471726
turning,one_class_svm_image_features,anomaly_score,2inchStickout_F_08-Jun-2017_rpm320_doc0p040_window_0020,2inchStickout/F_08-Jun-2017_rpm320_doc0p040,train,42,3,cv_evaluation,no_chatter,0,-0.41510434076513203
turning,one_class_svm_image_features,anomaly_score,2inchStickout_F_08-Jun-2017_rpm320_doc0p040_window_0021,2inchStickout/F_08-Jun-2017_rpm320_doc0p040,train,42,3,cv_evaluation,no_chatter,0,-0.3552153972135441
turning,one_class_svm_image_features,anomaly_score,2inchStickout_F_08-Jun-2017_rpm320_doc0p040_window_0022,2inchStickout/F_08-Jun-2017_rpm320_doc0p040,test,42,3,cv_evaluation,no_chatter,0,-0.39098354422978643
turning,one_class_svm_image_features,anomaly_score,2inchStickout_F_08-Jun-2017_rpm320_doc0p040_window_0023,2inchStickout/F_08-Jun-2017_rpm320_doc0p040,train,42,3,cv_evaluation,no_chatter,0,-0.20399244667115513
turning,one_class_svm_image_features,anomaly_score,2inchStickout_F_08-Jun-2017_rpm425_doc0p005_window_0000,2inchStickout/F_08-Jun-2017_rpm425_doc0p005,train,42,3,cv_evaluation,no_chatter,0,-0.04524939801971217
turning,one_class_svm_image_features,anomaly_score,2inchStickout_F_08-Jun-2017_rpm425_doc0p005_window_0001,2inchStickout/F_08-Jun-2017_rpm425_doc0p005,train,42,3,cv_evaluation,no_chatter,0,-0.044765269395424134
